task_id,cash_offer_key,variant_id,store_id,seller_id,source_url,url_type,status,review_status,title_as_seen,notes,active,evidence_verified_at,created_at,updated_at
INSTTASK-E92284E3C6B4,VAR-A2AECF322F82AD|EG-013|STORE,VAR-A2AECF322F82AD,EG-013,,https://btech.com/en/p/bosch-series4-no-frost-refrigerator-542l-kdn76xi3e8,رابط منتج مباشر,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,,"الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | Catalogue title: Bosch Series 4 NoFrost Top Freezer Refrigerator, 542 Liter, Silver - KDN76XI3E8",True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-BE683823049E,VAR-E84AE7B0811682|EG-013|STORE,VAR-E84AE7B0811682,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/bosch,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Bosch Series 4 NoFrost Top Freezer Refrigerator, 542 Liter, Silver - KDN76XI3E8",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-2741FC2BC465,VAR-35E7336954485D|EG-013|STORE,VAR-35E7336954485D,EG-013,,https://btech.com/en/p/bosch-series6-nofrost-refrigerator-641l-kdn86ai3e9,رابط منتج مباشر,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,,"الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | Catalogue title: Bosch Series 6 NoFrost Top Freezer Refrigerator, 641 Liter, Stainless Steel - KDN86AI3E9",True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-0507C8F94C3B,VAR-540597722CDA65|EG-013|STORE,VAR-540597722CDA65,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/bosch,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Bosch Series 6 NoFrost Top Freezer Refrigerator, 641 Liter, Stainless Steel - KDN86AI3E9",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-EC1F907F7F92,VAR-0E1F959A104F17|EG-013|STORE,VAR-0E1F959A104F17,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/bosch,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Bosch NoFrost Bottom Freezer Refrigerator, 330 Liter, Stainless Steel - KGN39NLEE8",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-CE6261BDDA2F,VAR-3E022EE76F5F5A|EG-013|STORE,VAR-3E022EE76F5F5A,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/bosch,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Bosch Series 4 NoFrost Bottom Freezer Refrigerator, 483 Liter, Silver - KGN55VI2E9",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-9E5CF32CC500,VAR-5FA8335C3FB7B3|EG-013|STORE,VAR-5FA8335C3FB7B3,EG-013,,https://btech.com/en/p/bosch-nofrost-refrigerator-505l-grey-kgn56cx30u,رابط منتج مباشر,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,,"الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | Catalogue title: Bosch Series 4 NoFrost Bottom Freezer Refrigerator, 505 Liter, Black Inox - KGN56CX30U",True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-9F4E3D1D9D7D,VAR-6B3D1AFD5AC46A|EG-013|STORE,VAR-6B3D1AFD5AC46A,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/bosch,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Bosch Series 4 NoFrost Bottom Freezer Refrigerator, 505 Liter, Black Inox - KGN56CX30U",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-561EEDAE0BFC,VAR-D52D21AB6976C0|EG-013|STORE,VAR-D52D21AB6976C0,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/bosch,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Bosch Series 6 NoFrost Bottom Freezer Refrigerator, 508 Liter, Black - KGN56LB3E9",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-C45A279FFE73,VAR-49F2BB364FB454|EG-013|STORE,VAR-49F2BB364FB454,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/bosch,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Bosch NoFrost Top Freezer Refrigerator, 526 Liter, Stainless Steel - KGN76CI3E8",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-E5D38B114D59,VAR-28EB7EAFF079D5|EG-013|STORE,VAR-28EB7EAFF079D5,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/bosch,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Bosch NoFrost Bottom Freezer Refrigerator, 631 Liter, Silver - KGN86CI3E8",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-AA7DB467E084,VAR-648D046618FC16|EG-013|STORE,VAR-648D046618FC16,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/bosch,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Bosch Series 4 Defrost One Door Refrigerator, 346 Liter, Silver - KSV36VL30U",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-064ECFFBAD90,VAR-D8B02CE30B29AD|EG-013|STORE,VAR-D8B02CE30B29AD,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/fresh,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Fresh Mini Bar Refrigerator, 90 Liter, Silver - FMB140 - 18706",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-291588F2E064,VAR-7783A9E6285072|EG-013|STORE,VAR-7783A9E6285072,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/fresh,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Fresh Mini Bar Refrigerator, 91 Liter, Black - FMB140 - 18706",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-BF6C533E519B,VAR-B78DCBAA10AE21|EG-013|STORE,VAR-B78DCBAA10AE21,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/fresh,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Fresh, 294 Liter, Silver - 500006363",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-B61A0CBBC9F4,VAR-74F4062764CDEE|EG-013|STORE,VAR-74F4062764CDEE,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/fresh,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Fresh, 91 Liter, Black - B137 B",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-4859BA6C6936,VAR-D1F6A272A688F0|EG-013|STORE,VAR-D1F6A272A688F0,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/fresh,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Fresh, 91 Liter, Silver - B137 B",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-A36D214A2CBC,VAR-6B58AF8761E388|EG-013|STORE,VAR-6B58AF8761E388,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/fresh,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Fresh Defrost Top Freezer Refrigerator, 293 Liter, Silver - FDD-B315 S",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-3B6A853E5355,VAR-A5B39ECD419796|EG-013|STORE,VAR-A5B39ECD419796,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/fresh,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Fresh Mini bar, 45 Liter, Silver - FMB70",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-F414E24C9065,VAR-407C4DE9A14624|EG-013|STORE,VAR-407C4DE9A14624,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/fresh,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Fresh NoFrost Top Freezer Refrigerator, 397 Liter, Black - FNT-B470KBM",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-76782F61CBCE,VAR-4F5890AECCD3FD|EG-013|STORE,VAR-4F5890AECCD3FD,EG-013,,https://btech.com/en/p/fresh-no-frost-refrigerator-397l-black-fnt-br470bmb,رابط منتج مباشر,بانتظار رصد التقسيط,مهمة جاهزة لأول رصد,,"الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع. | Catalogue title: Fresh NoFrost Top Freezer Refrigerator, 397 Liter, Black - FNT-BR470BMB",True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-B8E096C782C6,VAR-22BB2E0DE85F44|EG-013|STORE,VAR-22BB2E0DE85F44,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/fresh,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Fresh NoFrost Top Freezer Refrigerator, 397 Liter, Black - FNT-BR470BMB",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-735E2C7C4BDF,VAR-80DBFE2CA3DFFD|EG-013|STORE,VAR-80DBFE2CA3DFFD,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/fresh,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Fresh Top Freezer Refrigerator, 397 Liter, Black - FNT-BS470BB",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-C6E1F56C48FC,VAR-88C9F3E4CD6229|EG-013|STORE,VAR-88C9F3E4CD6229,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/fresh,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Fresh NoFrost Top Freezer Refrigerator, 397 Liter, Stainless Steel - FNT-BS470KT (FLD)",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-43CE03138422,VAR-B7821DE6FE9412|EG-013|STORE,VAR-B7821DE6FE9412,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/fresh,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Fresh NoFrost Top Freezer Refrigerator, 426 Liter, Black - FNT-DR540YGB",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-B5B6A5C6BD06,VAR-A4903722A0FCD3|EG-013|STORE,VAR-A4903722A0FCD3,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/fresh,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Fresh NoFrost Top Freezer Refrigerator, 369 Liter, Stainless Steel - FNT-M400YT",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-013CFE2D25F0,VAR-4EE24339BBA278|EG-013|STORE,VAR-4EE24339BBA278,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/fresh,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Fresh NoFrost Top Freezer Refrigerator, 471 Liter, Black - FNT-M580YB",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-B6CFE676953E,VAR-329BEA62E83210|EG-013|STORE,VAR-329BEA62E83210,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/fresh,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Fresh NoFrost Top Freezer Refrigerator, 397 Liter, Black - FNT-MR470YGQMI",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-7D9CB4A367B9,VAR-E47E5D2A503167|EG-013|STORE,VAR-E47E5D2A503167,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/fresh,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Fresh NoFrost Top Freezer Refrigerator, 471 Liter, Stainless Steel - FNT-MS580 YT (FLD)",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-928061865F02,VAR-D4029AFD92172D|EG-013|STORE,VAR-D4029AFD92172D,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/fresh,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Fresh NoFrost Top Freezer Refrigerator, 329 Liter, Black - FNTBS370KBC4K",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-10DE3DE24B27,VAR-CCC6F4687AC490|EG-013|STORE,VAR-CCC6F4687AC490,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/fresh,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Fresh NoFrost Top Freezer Refrigerator, 369 Liter, Stainless Steel - FNTBS400KTFLD",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-9CC327267069,VAR-3E4E252D0671B3|EG-013|STORE,VAR-3E4E252D0671B3,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/fresh,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Fresh Top Freezer Refrigerator, 426 Liter Inverter Motor, Stainless Steel - FNTLS540MIWGFLD",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-6D598493E0AC,VAR-19994B5354814B|EG-013|STORE,VAR-19994B5354814B,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/fresh,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Fresh NoFrost Top Freezer Refrigerator, 426 Liter, Stainless Steel - FNTMS540YT4K",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-D2961676132D,VAR-8791E0F48D9673|EG-013|STORE,VAR-8791E0F48D9673,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/kiriazi,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Kiriazi NoFrost Top Freezer Refrigerator, 450 Liter, Black - E470",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-AFDA4AD74E8A,VAR-2BB1648FA7D3F7|EG-013|STORE,VAR-2BB1648FA7D3F7,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/kiriazi,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Kiriazi Zomoroda NoFrost Top Freezer Refrigerator, 450 Liter, Silver - E470NV/2",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
INSTTASK-9FEC90EC3CDB,VAR-F3B1D73096C0C4|EG-013|STORE,VAR-F3B1D73096C0C4,EG-013,,https://btech.com/en/c/large-home-appliances/refrigerators/b/kiriazi,صفحة فئة,بانتظار رصد التقسيط,يحتاج اكتشاف رابط المنتج,"Kiriazi NoFrost Top Freezer Refrigerator, 480 Liter, Silver - E520 NV/2",الملفات المرفوعة لا تحتوي خطة تقسيط فعلية لهذا الربط؛ الصف مُنشأ كمهمة جمع.,True,2026-07-30T00:00:00,2026-07-30T00:00:00,2026-07-30T00:00:00
